יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
27.04.2021,גיבשטיין יהושע 74,6288-313-1,דירה בבית קומות,6.0,ראשונה,207.0,"4,000,000",
27.04.2021,,5436-83-2,קוטג' דו משפחתי,6.0,ראשונה,282.0,"4,920,000",
26.04.2021,גלילי ישראל 19,3946-412-124,דירה,5.0,קומה ‎15‏,144.0,"4,000,000",
26.04.2021,האחד עשר 21,6286-234-1,דירה בבית קומות,6.0,קרקע וראשונה,165.46,"3,140,000",
22.04.2021, ,6286-326-25,דירה בבית קומות,5.0,שביעית,133.83,"2,830,000",21% ב 4.8 שנים
21.04.2021,חיל הים 7,5037-25-2,קוטג' דו משפחתי,5.0,מרתף קרקע + א' + ב',183.5,"3,400,000",138% ב 14 שנים
21.04.2021,אוזן אהרון 5,7373-22-2,קוטג' דו משפחתי,6.0,ראשונה,367.0,"5,050,000",
21.04.2021,עמנואלה בן יעקב 7,4247-603-11,דירה בבית קומות,6.0,חמישית,171.0,"3,950,000",
20.04.2021,"הרשב""א 6",5115-32-18,דירה בבית קומות,5.0,רביעית,112.93,"2,450,000",109% ב 17 שנים
20.04.2021,רוזנשטיין מרדכי 25,3929-969-4,דירה בבית קומות,5.0,ראשונה ושניה,109.97,"2,170,000",55% ב 11.5 שנים
20.04.2021,,3946-491-13,דירה,5.0,עשרים וארבע,121.0,"3,230,000",
20.04.2021,חיל הצנחנים 20,5037-29-53,דירה בבית קומות,5.0,קרקע,117.0,"1,275,000",
19.04.2021,חיל התותחנים 7,2704-55-13,דירה בבית קומות,5.0,קומה ‎3‏,136.85,"3,350,000",-11% ב 4.4 שנים
19.04.2021,ברנשטיין 30,6287-72-3,קוטג' דו משפחתי,8.0,ראשונה,218.0,"4,150,000",
19.04.2021,,3927-358-8,דירה בבית קומות,5.0,שביעית,138.0,"3,025,000",
19.04.2021,,3925-738-153,דירה בבית קומות,6.0,שניה,200.0,"3,265,000",
18.04.2021,העסיס 28,5038-9-8,דירה בבית קומות,5.0,רביעית,96.6,"2,390,000",227% ב 21.8 שנים
18.04.2021,ההתיישבות 47,6286-329-2,דירה בבית קומות,5.0,ראשונה,135.8,"2,430,000",57% ב 9 שנים
18.04.2021,,3927-358-7,דירה בבית קומות,5.0,שביעית,125.0,"3,250,000",
18.04.2021,הרפסודה 18,6826-50-3,קוטג' דו משפחתי,7.0,ראשונה,194.0,"3,240,000",
18.04.2021,,3629-321-97,דירה,6.0,,134.0,"2,129,806",
18.04.2021,,3925-738-152,,6.0,שניה,161.0,"3,265,000",
18.04.2021,,3629-321-96,דירה בבית קומות,5.0,שלוש עשרה,134.0,"2,120,000",
14.04.2021,,3936-215-36,דירה בבית קומות,5.0,שמינית,172.0,"4,005,000",
13.04.2021,הקוקיה 68,6287-222-83,דירה בבית קומות,5.0,רביעית,129.8,"2,400,000",37% ב 8.9 שנים
13.04.2021,הרקפת 88,4243-169-2,דירה בבית קומות,6.0,קרקע וראשונה,194.8,"3,150,000",
13.04.2021,,3629-324-175,דירה,6.0,חמש עשרה,151.0,"3,385,000",
13.04.2021,לוי יצחק מברדיצב 17,3925-729-3,קוטג' דו משפחתי,6.0,"קרקע, ראשונה",141.6,"3,485,000",
13.04.2021,קרון אהרון 24,3925-300-3,דירה בבית קומות,5.0,ראשונה,125.0,"2,200,000",
13.04.2021,אברמוביץ 9,3928-799-29,דירת גג,5.0,שמינית+תשעית,102.8,"2,050,000",
13.04.2021,,3946-329-52,דירה בבית קומות,5.0,שבע עשרה,124.0,"3,150,000",
13.04.2021,אוזן אהרון 24,7373-5-4,קוטג' דו משפחתי,5.0,ראשונה,197.0,"5,300,000",
13.04.2021,אלירז שלמה 7,3930-131-476,דירה בבית קומות,5.0,חמש עשרה,139.0,"2,450,000",
12.04.2021,האבות 19,3930-590-11,דירת גג,6.0,"רביעית, חמישית",125.3,"2,400,000",41% ב 6.9 שנים
12.04.2021,,3629-321-94,דירה בבית קומות,6.0,שלישית,147.0,"2,137,000",
12.04.2021,אביחיל 18,5030-147-2,דירה בבית קומות,5.0,ראשונה,254.0,"3,750,000",
12.04.2021,הנביאים 40,4243-174-2,קוטג' דו משפחתי,9.0,"מרתף, קרקע, ראשונה",201.0,"3,200,000",
12.04.2021,,4246-288-3,דירה בבית קומות,5.0,עשרים ושתיים,123.0,"2,555,000",
12.04.2021,,3946-329-50,דירה בבית קומות,6.0,שמונה עשרה,135.0,"3,400,000",
12.04.2021,,3629-321-95,דירה,6.0,,147.0,"2,146,791",
12.04.2021,הפור 12,5030-93-3,דירה בבית קומות,5.0,שניה,297.0,"3,650,000",
11.04.2021,הקוקיה 9,6287-282-18,דירה בבית קומות,5.0,חמישית,130.08,"2,530,000",
11.04.2021,הקוקיה 21,6287-309-10,דירה בבית קומות,5.0,שביעית,124.0,"2,500,000",
09.04.2021,,3936-215-15,,5.0,,121.0,"4,005,000",
08.04.2021,הגליל 6,3923-61-1,קוטג' דו משפחתי,6.0,"מרתף,קרקע,ראשונה",160.92,"3,975,000",
08.04.2021,סמילנסקי 32,3925-709-1,קוטג' דו משפחתי,5.0,ראשונה,144.0,"3,300,000",
08.04.2021,,5436-85-1,קוטג' דו משפחתי,5.0,ראשונה,400.0,"6,500,000",
08.04.2021,ויצמן 4,3928-905-18,דירה,5.0,שביעית,122.0,"2,750,000",
07.04.2021, ,6286-326-31,דירה בבית קומות,5.0,שמינית,133.83,"2,820,000",27% ב 5.7 שנים
07.04.2021,,3629-321-92,דירה בבית קומות,6.0,שניה,147.0,"2,115,000",
07.04.2021,אוזן אהרון 28,7373-4-4,קוטג' דו משפחתי,7.0,ראשונה,203.0,"5,350,000",
07.04.2021,,3946-491-12,דירה,5.0,שש עשרה,121.0,"3,000,000",
07.04.2021,,3629-321-93,דירה,6.0,,147.0,"2,125,058",
07.04.2021,,3936-215-37,דירה בבית קומות,5.0,,120.0,"3,130,000",
06.04.2021,ענבר 2,4746-68-1,דירת גן,5.0,קרקע+ראשונה,136.94,"3,200,000",
06.04.2021,,3629-322-207,דירה,6.0,שמונה עשרה,151.0,"3,855,555",
05.04.2021,שמריהו לוין 19,3928-277-13,דירה בבית קומות,5.0,חמישית,110.95,"2,030,000",140% ב 14.5 שנים
05.04.2021,"שז""ר זלמן 28",2717-20-48,דירה בבית קומות,5.0,תשיעית,121.0,"2,900,000",
04.04.2021,,3629-321-91,דירה בבית קומות,5.0,ראשונה,135.0,"1,902,000",
03.04.2021,,3629-321-90,דירה,6.0,,135.0,"1,911,164",
01.04.2021,סמילנסקי 13,3936-276-7,דירה בבית קומות,5.0,שלישית,104.48,"2,550,000",
01.04.2021,,3629-324-174,דירה,6.0,תשע עשרה,151.0,"3,545,000",
01.04.2021,גורדימר נאדין 10,5097-76-2,דירה בבית קומות,6.0,קרקע וראשונה,151.89,"4,275,000",
01.04.2021,"אח""י משגב 68",2709-29-4,קוטג' חד משפחתי,6.0,ראשונה,320.0,"5,100,000",
30.03.2021,טביב 24,3937-228-17,דירה בבית קומות,5.0,חמישית,132.12,"2,230,000",152% ב 21 שנים
30.03.2021,גורדון 4,3945-501-4,דירה בבית קומות,5.0,שניה,120.47,"2,101,000",
29.03.2021,ההתיישבות 51,6286-325-52,דירה בבית קומות,5.0,רביעית,139.2,"2,770,000",69% ב 9.7 שנים
29.03.2021, ,3931-47-19,דירה בבית קומות,5.0,שביעית,115.0,"2,400,000",
29.03.2021,,4246-288-2,דירה בבית קומות,5.0,עשרים ושתיים,123.0,"2,590,000",
29.03.2021,הכינור 4,5183-7-45,דירה בבית קומות,5.0,מרתף + קרקע,145.75,"3,000,000",50% ב 6.4 שנים
25.03.2021,,3629-321-84,דירה בבית קומות,5.0,שניה,134.0,"1,922,000",
25.03.2021,,3629-321-87,דירה,6.0,,134.0,"1,930,370",
25.03.2021,,3629-321-85,דירה בבית קומות,5.0,ארבע עשרה,134.0,"2,141,000",
25.03.2021,,3629-321-88,דירה,6.0,,134.0,"2,150,721",
25.03.2021,,3629-321-86,דירה בבית קומות,5.0,חמש עשרה,134.0,"2,163,000",
25.03.2021,,3629-321-89,דירה,6.0,,134.0,"2,172,433",
25.03.2021,שרירא שמואל 28,6286-142-36,דירת גן,5.0,ראשונה,128.0,"2,505,000",
25.03.2021,מבצע הראל 18,5383-32-1,קוטג' דו משפחתי,6.0,"קרקע, ראשונה, שניה",175.0,"3,750,000",45% ב 8.1 שנים
25.03.2021, ,3929-982-4,דירה בבית קומות,5.0,קומה ‎3‏,113.87,"2,650,000",
25.03.2021,הירקון 2,3923-285-21,דירת גג (פנטהאוז),5.0,,127.0,"2,850,000",
25.03.2021,,4246-285-144,דירה,6.0,,160.0,"3,600,000",
25.03.2021,,4246-285-143,דירה בבית קומות,6.0,שישית,160.0,"3,605,000",
25.03.2021,בתלם 48,6286-344-2,קוטג' דו משפחתי,5.0,ראשונה,295.0,"6,300,000",
25.03.2021,,3629-159-3,קוטג' דו משפחתי,6.0,ראשונה,280.0,"6,450,000",
24.03.2021,הזמורה 15,5039-39-12,דירה בבית קומות,5.0,שלישית,125.1,"2,565,000",156% ב 18.8 שנים
24.03.2021,הנגיד 3,5115-33-41,דירה בבית קומות,5.0,עשירית,113.3,"1,225,000",85% ב 6.6 שנים
24.03.2021,הגלעד 12,3926-340-3,דירה בבית קומות,5.0,שניה,135.0,"2,680,000",37% ב 4.5 שנים
24.03.2021,שער הגולן 10,5389-91-15,דירה בבית קומות,6.0,שלישית,134.0,"3,200,000",60% ב 8.9 שנים
24.03.2021,קפלנסקי 24,3926-677-15,דירה בבית קומות,5.0,חמישית,120.0,"2,390,000",
24.03.2021,,3936-215-13,דירה,5.0,שלישית,119.0,"3,100,000",
23.03.2021,,3936-215-12,,5.0,שניה,119.0,"3,100,000",
22.03.2021,רגוניס יהודה 18,3929-964-7,דירה בבית קומות,6.0,שניה,140.0,"2,770,000",62% ב 10.2 שנים
22.03.2021,ארנון משה 3,5025-243-20,דירה בבית קומות,5.0,שישית,111.0,"2,100,000",
22.03.2021,,3629-321-82,דירה בבית קומות,5.0,שתים עשרה,134.0,"2,102,000",
22.03.2021,,3629-321-83,דירה,6.0,,134.0,"2,111,408",
22.03.2021,,4246-285-142,דירה,5.0,,145.0,"2,855,000",
22.03.2021,,4246-285-141,דירה בבית קומות,5.0,שישית,145.0,"2,860,000",
22.03.2021,,3629-324-173,דירה,6.0,שבע עשרה,151.0,"3,400,000",
22.03.2021,ניר אברהם 53,5385-30-1,קוטג' דו משפחתי,7.0,קרקע + ראשונה + שניה,178.0,"3,860,000",
21.03.2021,הרברט סמואל 16,3930-128-6,דירה בבית קומות,5.0,שלישית,98.5,"2,100,000",161% ב 20.6 שנים
21.03.2021,שפירא צבי הרמן 2,3928-185-7,דירה בבית קומות,5.0,ראשונה,93.0,"1,920,000",
21.03.2021,העצמאות 34,7374-63-2,קוטג' דו משפחתי,7.0,מרתף קרקע ראשונה ושניה,470.6,"5,600,000",28% ב 5 שנים
18.03.2021,ארבל 7,3923-387-32,דירת גג,6.0,"שמינית, תשיעית",143.64,"2,800,000",69% ב 13.2 שנים
18.03.2021,,7374-111-58,דירה בבית קומות,5.0,שלישית,112.0,"2,697,000",
18.03.2021,בן גוריון 52,3927-363-6,דירה בבית קומות,5.0,שניה,124.36,"2,850,000",
18.03.2021,,4247-600-9,דירה בבית קומות,5.0,שלישית,,"2,940,000",
18.03.2021,,3925-742-89,דירה בבית קומות,5.0,עשירית,127.0,"3,020,000",
17.03.2021,החליל 24,5183-22-8,דירה בבית קומות,5.0,ראשונה,102.34,"1,940,000",26% ב 6.3 שנים
17.03.2021,ההתיישבות 51,6286-325-56,דירה בבית קומות,5.0,חמישית,139.2,"2,920,000",76% ב 10.4 שנים
17.03.2021,הורוביץ 21,3926-1377-3,דירה,5.0,שלישית,119.0,"2,850,000",
17.03.2021,,3629-324-172,דירה,6.0,שבע עשרה,151.0,"3,500,000",
16.03.2021,,3629-321-78,דירה בבית קומות,5.0,אחת עשרה,134.0,"2,081,000",
16.03.2021,,3629-321-80,דירה,6.0,,134.0,"2,090,336",
16.03.2021,,3629-321-79,דירה בבית קומות,5.0,שש עשרה,134.0,"2,176,000",
16.03.2021,,3629-321-81,דירה,6.0,,134.0,"2,186,221",
16.03.2021,,4246-285-140,דירה,5.0,,146.0,"2,885,000",
16.03.2021,,4246-285-139,דירה בבית קומות,5.0,חמישית,146.0,"2,890,000",
15.03.2021,קפלנסקי 7,3926-731-4,דירה בבית קומות,6.0,ראשונה +שניה,111.25,"2,180,000",11% ב 2.2 שנים
15.03.2021,קאפח 13,5114-35-38,דירה בבית קומות,5.0,עשירית,98.1,"2,190,000",
15.03.2021,חיל החימוש 38,2717-22-47,דירה בבית קומות,5.0,עשירית ואחת עשרה,118.3,"3,950,000",47% ב 4.5 שנים
15.03.2021,,3925-744-80,דירה,5.0,חמש עשרה,127.0,"3,000,000",
15.03.2021,,3629-324-170,דירה בבית קומות,6.0,שש עשרה,151.0,"3,425,000",
15.03.2021,,3629-324-171,דירה,6.0,,152.0,"3,425,000",
15.03.2021,,7375-67-1,קוטג' חד משפחתי,8.0,ראשונה,220.0,"4,800,000",
14.03.2021,,3629-321-141,דירה בבית קומות,5.0,שניה,134.0,"1,919,000",
14.03.2021,,3629-321-77,דירה,6.0,,134.0,"1,927,631",
14.03.2021,,3929-967-1,דירה בבית קומות,6.0,שניה,167.0,"3,000,000",
14.03.2021,ניר דוד 10,5388-41-5,קוטג' דו משפחתי,6.0,קרקע ראשונה ושניה,180.71,"3,250,000",
11.03.2021,ראובן ובת שבע 5,3939-296-1,דירה בבית קומות,5.0,ראשונה,99.47,"888,500",26% ב 5.1 שנים
11.03.2021,קלישר 6,5116-47-8,דירה בבית קומות,5.0,שלישית ורביעית,112.0,"3,000,000",35% ב 4.8 שנים
11.03.2021,ברנשטיין 31,6287-219-4,דירה בבית קומות,5.0,ראשונה,128.9,"2,035,000",7% ב 4.5 שנים
11.03.2021,הרברט סמואל 1,3937-280-5,דירה בבית קומות,6.0,חמישית,180.0,"3,200,000",
11.03.2021,נעמה 12,5386-104-2,קוטג' דו משפחתי,7.0,"מרתף,קרקע,ראשונה",218.2,"3,950,000",
10.03.2021,,3629-321-75,דירה בבית קומות,5.0,ארבע עשרה,134.0,"2,141,000",
10.03.2021, ,6286-326-12,דירה בבית קומות,5.0,שלישית,133.83,"2,850,000",32% ב 5.5 שנים
10.03.2021,,3629-321-76,דירה,6.0,,134.0,"2,151,076",
09.03.2021,חיל החימוש 4,2717-33-28,דירה בבית קומות,5.0,שישית,109.36,"2,050,000",188% ב 20 שנים
09.03.2021,,3925-738-151,דירה,5.0,שמינית,176.0,"2,891,500",
09.03.2021,עמנואלה בן יעקב 13,4247-605-14,דירה בבית קומות,6.0,קומה ‎5‏,170.0,"4,580,000",
09.03.2021,,7375-154-40,דירת גג,5.0,תשיעית,133.0,"3,670,999",
09.03.2021,,3629-321-74,דירה,6.0,,134.0,"2,092,522",
09.03.2021,,3629-321-73,דירה,6.0,,134.0,"1,946,861",
09.03.2021,,3629-321-71,דירה בבית קומות,5.0,אחת עשרה,134.0,"2,083,000",
09.03.2021,,3925-738-150,דירה בבית קומות,5.0,שלוש עשרה,166.0,"2,945,000",
09.03.2021,,3629-156-1,קוטג' דו משפחתי,7.0,ראשונה,397.0,"6,235,000",
09.03.2021,,3629-321-70,דירה בבית קומות,5.0,שלישית,134.0,"1,938,000",
08.03.2021,,3629-321-68,דירה,6.0,,134.0,"1,953,201",
08.03.2021,,3629-321-67,דירה בבית קומות,5.0,שלישית,134.0,"1,944,000",
07.03.2021,שמעוני 4,3945-582-4,דירת גג,5.0,ראשונה,169.0,"2,700,000",28% ב 5.6 שנים
07.03.2021, ,3945-95-8,דירה בבית קומות,6.0,שישית,125.0,"3,500,000",
07.03.2021,הערמון 18,4243-480-2,קוטג' דו משפחתי,5.0,קרקע ראשונה ושניה,167.62,"3,750,000",
04.03.2021,הסיגלית 1,5036-116-45,דירה בבית קומות,5.0,שביעית,116.88,"2,190,000",43% ב 8.5 שנים
04.03.2021,,7373-40-1,קוטג' דו משפחתי,6.0,ראשונה,300.0,"4,650,000",
04.03.2021,,3629-324-201,דירה בבית קומות,6.0,שבע עשרה,151.0,"3,445,000",
04.03.2021,,3935-92-19,דירה בבית קומות,5.0,שביעית,122.0,"2,845,000",
03.03.2021,האלוף דוד 13,3946-411-101,דירה בבית קומות,5.0,קומה ‎1‏,126.1,"2,490,000",29% ב 9.7 שנים
03.03.2021,אלקבץ 5,5114-40-83,דירה בבית קומות,5.0,עשירית,120.4,"2,850,000",59% ב 6 שנים
03.03.2021,חטיבת קריתי 1,3930-352-3,קוטג' דו משפחתי,6.0,"קרקע, ראשונה ושניה",176.15,"2,300,000",-8% ב 1.5 שנים
03.03.2021,,4246-285-138,דירת גג (פנטהאוז),6.0,,154.0,"3,500,000",
03.03.2021,,4246-285-137,דירה בבית קומות,6.0,שמינית,154.0,"3,505,000",
03.03.2021,טופורובסקי 4,3936-111-3,דירה בבית קומות,6.0,שניה,139.21,"2,235,000",
03.03.2021,כתריאל 10,6286-399-77,דירה בבית קומות,5.0,"שישית, שביעית",172.0,"1,775,000",
03.03.2021,עזרה ובצרון 5,7282-202-1,קוטג' דו משפחתי,6.0,ראשונה,186.0,"2,900,000",
03.03.2021,,3629-321-65,דירה בבית קומות,5.0,אחת עשרה,114.0,"2,625,895",
03.03.2021,,3629-323-50,דירה בבית קומות,5.0,שלישית,127.0,"2,788,000",
03.03.2021,,3629-321-66,דירה,5.0,,114.0,"2,625,895",
03.03.2021,הצבר 22,4243-441-2,קוטג' דו משפחתי,6.0,קרקע וראשונה,165.3,"3,600,000",
02.03.2021,חיל החימוש 20,2717-6-6,דירה בבית קומות,5.0,שניה,132.57,"2,320,000",22% ב 8.4 שנים
02.03.2021,קפלנסקי 7,3926-731-8,דירה בבית קומות,5.0,שלישית +רביעית,105.91,"2,165,000",25% ב 6.2 שנים
02.03.2021,ז'בוטינסקי 7,3926-876-24,דירה,5.0,קומה ‎6‏,124.0,"2,200,000",
02.03.2021,,3925-738-149,דירה בבית קומות,6.0,שלוש עשרה,180.0,"3,148,000",
02.03.2021,גולדה מאיר 11,3946-328-63,דירה בבית קומות,5.0,תשע עשרה,125.04,"2,820,000",
02.03.2021,יודילוביץ' 4,3925-92-4,קוטג' דו משפחתי,6.0,ראשונה,224.0,"3,370,000",
01.03.2021,חיל החימוש 18,2717-3-30,דירה בבית קומות,5.0,שישית,114.53,"2,085,000",224% ב 21 שנים
01.03.2021,הרותם 3,5036-32-46,דירה בבית קומות,5.0,ראשונה,120.0,"1,850,000",
01.03.2021,האוכמנית 20,4243-415-2,קוטג' דו משפחתי,6.0,קרקע ראשונה ושניה,165.3,"3,500,000",
01.03.2021,האוכמנית 20,4243-415-2,קוטג' דו משפחתי,6.0,קרקע ראשונה ושניה,165.3,"3,500,000",
01.03.2021,,3629-323-110,דירה בבית קומות,5.0,עשרים ושבע,167.0,"4,674,000",
28.02.2021,,3629-321-142,דירה בבית קומות,5.0,שביעית,134.0,"2,001,000",
28.02.2021,,3629-321-63,דירה,6.0,,134.0,"2,010,364",
28.02.2021,גולדה מאיר 11,3946-328-54,דירה בבית קומות,5.0,שש עשרה,123.31,"2,950,000",15% ב 5.1 שנים
28.02.2021,,3629-321-64,דירה,6.0,,134.0,"2,110,815",
28.02.2021,אלירז שלמה 1,3930-131-472,דירה,5.0,,118.0,"2,340,000",
28.02.2021,נירים 3,6286-392-24,קוטג' דו משפחתי,5.0,שביעית,155.3,"3,850,000",51% ב 8 שנים
28.02.2021,כפר חיטים 17,5388-15-1,דירה בבית קומות,5.0,קרקע וראשונה,132.4,"3,350,000",30% ב 1.9 שנים
28.02.2021,,4246-285-136,דירה,5.0,,130.0,"2,745,000",
28.02.2021,,4246-285-135,דירה בבית קומות,5.0,שביעית,130.0,"2,750,000",
28.02.2021,האבות 6,3930-697-4,דירה,6.0,,152.0,"3,415,000",
28.02.2021,האבות 6,3930-697-12,דירה בבית קומות,6.0,תשיעית,152.0,"3,420,000",
28.02.2021,אלירז שלמה 1,3930-131-473,דירה,5.0,,171.0,"3,700,000",
26.02.2021,אלירז שלמה 3,3930-131-471,דירה בבית קומות,5.0,עשירית,120.0,"2,520,000",
26.02.2021,קצרין 73,5435-110-1,קוטג' דו משפחתי,7.0,ראשונה,217.0,"4,630,000",
25.02.2021,גשר 3,5387-21-31,דירה בבית קומות,5.0,שמינית,111.49,"2,475,000",7% ב 1.6 שנים
25.02.2021,,3629-321-144,דירה בבית קומות,5.0,תשיעית,134.0,"2,044,000",
25.02.2021,,3629-321-62,דירה,6.0,,134.0,"2,053,443",
25.02.2021,חומה ומגדל 21,5389-91-61,דירה בבית קומות,6.0,שישית,152.6,"3,070,000",40% ב 8.5 שנים
25.02.2021,רובינא חנה 57,3927-281-2,קוטג' דו משפחתי,7.0,ראשונה,260.0,"4,800,000",
